,LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
596,597,24024,node-90,node,status,1100788549,1,running,75101dcdfc88455bcafc9e53e0b06689,running
597,598,24139,node-205,node,status,1100788549,0,running,75101dcdfc88455bcafc9e53e0b06689,running
598,599,30351,full,partition,status,1102218393,1,running,75101dcdfc88455bcafc9e53e0b06689,running
599,600,24181,node-247,node,status,1100788549,1,running,75101dcdfc88455bcafc9e53e0b06689,running
600,601,27536,node-0,node,status,1101792840,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
601,602,33966,node-16,node,status,1102693232,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
602,603,32980,node-26,node,status,1102476182,1,running,75101dcdfc88455bcafc9e53e0b06689,running
603,604,41359,full,partition,status,1104950640,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
604,605,53241,node-175,node,status,1107152281,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
605,606,56392,node-224,node,status,1107904598,1,running,75101dcdfc88455bcafc9e53e0b06689,running
606,607,73494,node-29,node,status,1108652943,1,running,75101dcdfc88455bcafc9e53e0b06689,running
607,608,73690,node-165,node,status,1108653007,1,running,75101dcdfc88455bcafc9e53e0b06689,running
608,609,77384,node-233,node,status,1108744158,1,running,75101dcdfc88455bcafc9e53e0b06689,running
609,610,84322,full,partition,status,1109007900,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
610,611,91139,node-172,node,status,1109725656,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
611,612,97235,full,partition,status,1110138244,1,running,75101dcdfc88455bcafc9e53e0b06689,running
612,613,110520,node-73,node,status,1111066002,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
613,614,117663,node-151,node,status,1111074926,0,running,75101dcdfc88455bcafc9e53e0b06689,running
614,615,117632,node-120,node,status,1111074926,0,running,75101dcdfc88455bcafc9e53e0b06689,running
615,616,117588,node-76,node,status,1111074926,1,running,75101dcdfc88455bcafc9e53e0b06689,running
616,617,117564,node-52,node,status,1111074926,1,running,75101dcdfc88455bcafc9e53e0b06689,running
617,618,111216,node-192,node,status,1111071420,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
618,619,110959,node-252,node,status,1111068030,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
619,620,110554,node-174,node,status,1111067067,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
620,621,138134,node-73,node,status,1111869296,1,running,75101dcdfc88455bcafc9e53e0b06689,running
621,622,117751,node-239,node,status,1111074926,1,running,75101dcdfc88455bcafc9e53e0b06689,running
622,623,117724,node-212,node,status,1111074926,1,running,75101dcdfc88455bcafc9e53e0b06689,running
623,624,126627,node-160,node,status,1111828200,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
624,625,141504,node-104,node,status,1112420952,1,running,75101dcdfc88455bcafc9e53e0b06689,running
625,626,140900,node-239,node,status,1112389915,0,running,75101dcdfc88455bcafc9e53e0b06689,running
626,627,140782,node-220,node,status,1112389862,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
627,628,140676,full,partition,status,1112346856,1,starting,1ee85f6c60017a7f0646ba8dc5824de6,starting
628,629,139541,node-231,node,status,1112055605,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
629,630,139404,node-242,node,status,1112054374,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
630,631,139086,node-228,node,status,1112051942,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
631,632,154699,node-86,node,status,1113371286,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
632,633,169348,node-35,node,status,1114098974,1,running,75101dcdfc88455bcafc9e53e0b06689,running
633,634,176994,node-218,node,status,1114435800,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
634,635,202074,node-210,node,status,1116448620,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
635,636,202181,node-34,node,status,1116448621,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
636,637,202342,node-165,node,status,1116448650,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
637,638,216915,node-113,node,status,1116619994,1,running,75101dcdfc88455bcafc9e53e0b06689,running
638,639,216956,node-154,node,status,1116619994,1,running,75101dcdfc88455bcafc9e53e0b06689,running
639,640,251283,node-200,node,status,1118926110,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
640,641,251334,node-254,node,status,1118926152,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
641,642,277298,full,partition,status,1120076193,1,running,75101dcdfc88455bcafc9e53e0b06689,running
642,643,251065,node-92,node,status,1118925810,0,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
643,644,284996,node-191,node,status,1120682568,1,running,75101dcdfc88455bcafc9e53e0b06689,running
644,645,284693,node-184,node,status,1120680817,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
645,646,284668,full,partition,status,1120680810,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
646,647,846,node-95,node,status,1123709833,1,running,75101dcdfc88455bcafc9e53e0b06689,running
647,648,923,node-172,node,status,1123709833,1,running,75101dcdfc88455bcafc9e53e0b06689,running
648,649,1004,node-253,node,status,1123709833,1,running,75101dcdfc88455bcafc9e53e0b06689,running
649,650,14730,node-172,node,status,1124378018,1,running,75101dcdfc88455bcafc9e53e0b06689,running
650,651,26628,full,partition,status,1124999460,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
651,652,46680,node-126,node,status,1126168979,1,running,75101dcdfc88455bcafc9e53e0b06689,running
652,653,46615,node-181,node,status,1126168951,1,running,75101dcdfc88455bcafc9e53e0b06689,running
653,654,56225,node-74,node,status,1126814969,1,running,75101dcdfc88455bcafc9e53e0b06689,running
654,655,56504,node-55,node,status,1126815181,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
655,656,58843,full,partition,status,1126818053,1,closing,3b38bec18c8edcf71c5f25e5f4fee0fc,closing
656,657,56256,node-105,node,status,1126814969,0,running,75101dcdfc88455bcafc9e53e0b06689,running
657,658,56261,node-110,node,status,1126814969,0,running,75101dcdfc88455bcafc9e53e0b06689,running
658,659,56327,node-175,node,status,1126814970,0,running,75101dcdfc88455bcafc9e53e0b06689,running
659,660,89931,full,partition,status,1128014704,1,running,75101dcdfc88455bcafc9e53e0b06689,running
660,661,98836,node-83,node,status,1128237754,1,running,75101dcdfc88455bcafc9e53e0b06689,running
661,662,56298,node-146,node,status,1126814970,0,running,75101dcdfc88455bcafc9e53e0b06689,running
662,663,56335,node-183,node,status,1126814970,0,running,75101dcdfc88455bcafc9e53e0b06689,running
663,664,56329,node-177,node,status,1126814970,0,running,75101dcdfc88455bcafc9e53e0b06689,running
664,665,56404,node-254,node,status,1126814970,0,running,75101dcdfc88455bcafc9e53e0b06689,running
665,666,116947,node-202,node,status,1128899526,1,running,75101dcdfc88455bcafc9e53e0b06689,running
666,667,56349,node-198,node,status,1126814970,1,running,75101dcdfc88455bcafc9e53e0b06689,running
667,668,46114,node-182,node,status,1126165404,-1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
668,669,169688,node-44,node,status,1131210631,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
669,670,169664,node-40,node,status,1131210631,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
670,671,168084,full,partition,status,1131032850,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
671,672,197110,node-253,node,status,1131247704,1,running,75101dcdfc88455bcafc9e53e0b06689,running
672,673,205176,node-15,node,status,1131532770,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
673,674,205095,full,partition,status,1131530296,1,running,75101dcdfc88455bcafc9e53e0b06689,running
674,675,204732,node-44,node,status,1131527920,1,active,c76a5e84e4bdee527e274ea30c680d79,active
675,676,203294,node-215,node,status,1131298338,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
676,677,219581,node-76,node,status,1132157850,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
677,678,220122,node-D3,domain,status,1132158690,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
678,679,260401,full,partition,status,1133290901,1,running,75101dcdfc88455bcafc9e53e0b06689,running
679,680,46105,full,partition,status,1126164412,-1,running,75101dcdfc88455bcafc9e53e0b06689,running
680,681,274783,full,partition,status,1133702160,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
681,682,285000,node-11,node,status,1134656644,1,running,75101dcdfc88455bcafc9e53e0b06689,running
682,683,286085,node-4,node,status,1134669635,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
683,684,286957,node-162,node,status,1134670027,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
684,685,290042,node-183,node,status,1134672259,1,running,75101dcdfc88455bcafc9e53e0b06689,running
685,686,289977,node-127,node,status,1134672205,0,running,75101dcdfc88455bcafc9e53e0b06689,running
686,687,309872,full,partition,status,1135802130,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
687,688,323320,node-255,node,status,1139735822,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
688,689,327050,node-7,node,status,1140098610,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
689,690,366404,node-237,node,status,1141512720,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
690,691,378400,node-232,node,status,1141679919,0,running,75101dcdfc88455bcafc9e53e0b06689,running
691,692,378260,node-92,node,status,1141679919,1,running,75101dcdfc88455bcafc9e53e0b06689,running
692,693,378195,node-27,node,status,1141679919,1,running,75101dcdfc88455bcafc9e53e0b06689,running
693,694,372004,node-90,node,status,1141671840,0,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
694,695,371954,node-40,node,status,1141671840,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
695,696,371941,node-27,node,status,1141671840,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
696,697,401242,node-145,node,status,1142533309,0,running,75101dcdfc88455bcafc9e53e0b06689,running
697,698,401248,node-151,node,status,1142533309,0,running,75101dcdfc88455bcafc9e53e0b06689,running
698,699,401202,node-104,node,status,1142533309,0,running,75101dcdfc88455bcafc9e53e0b06689,running
699,700,415345,node-D0,domain,status,1142942280,1,inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,bd52a965fdadfce7492de4429aa705d5,inconsistent nodesets node-<*> 0x<*>fffe <ok> node-<*> 0x<*>fffe <ok> node-<*> 0x<*>fffe <ok> node-<*> 0x<*>fffe <ok> node-<*> 0xfffffffe <ok>
700,701,414885,node-225,node,status,1142872170,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
701,702,401232,node-135,node,status,1142533309,1,running,75101dcdfc88455bcafc9e53e0b06689,running
702,703,454307,full,partition,status,1145174910,1,blocked,61326117ed4a9ddf3f754e71e119e5b3,blocked
703,704,451133,node-130,node,status,1144858896,1,running,75101dcdfc88455bcafc9e53e0b06689,running
704,705,459286,node-208,node,status,1145542009,1,not responding,b02b974139f28db87b988c600d0ef6e0,not responding
705,706,459133,node-108,node,status,1145541960,1,configured out,8cfafe98b59a9acd5caf597760b0c45f,configured out
706,707,463655,node-135,node,status,1145554526,0,running,75101dcdfc88455bcafc9e53e0b06689,running
707,708,463680,node-160,node,status,1145554526,0,running,75101dcdfc88455bcafc9e53e0b06689,running
708,709,463769,node-249,node,status,1145554526,0,running,75101dcdfc88455bcafc9e53e0b06689,running
709,710,463684,node-164,node,status,1145554526,0,running,75101dcdfc88455bcafc9e53e0b06689,running
710,711,2559971,gige7,gige,temperature,1073151998,1,normal,fea087517c26fadd409bd4b9dc642555,normal
711,712,2552510,gige7,gige,temperature,1072553474,1,normal,fea087517c26fadd409bd4b9dc642555,normal
712,713,2556843,gige5,gige,temperature,1072878243,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
713,714,2555058,gige7,gige,temperature,1072734978,1,normal,fea087517c26fadd409bd4b9dc642555,normal
714,715,2554674,gige7,gige,temperature,1072671675,1,normal,fea087517c26fadd409bd4b9dc642555,normal
715,716,2554666,gige5,gige,temperature,1072670036,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
716,717,2552992,node-212,node,temperature,1072633140,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
717,718,2563073,gige7,gige,temperature,1073610711,1,normal,fea087517c26fadd409bd4b9dc642555,normal
718,719,2562762,node-232,node,temperature,1073579610,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
719,720,2562656,gige7,gige,temperature,1073561505,1,normal,fea087517c26fadd409bd4b9dc642555,normal
720,721,2561340,gige7,gige,temperature,1073394404,1,normal,fea087517c26fadd409bd4b9dc642555,normal
721,722,2561239,gige4,gige,temperature,1073375350,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
722,723,2566893,gige7,gige,temperature,1074020818,1,normal,fea087517c26fadd409bd4b9dc642555,normal
723,724,2565183,gige7,gige,temperature,1073933218,1,normal,fea087517c26fadd409bd4b9dc642555,normal
724,725,2585341,gige7,gige,temperature,1074234092,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
725,726,2615431,gige7,gige,temperature,1074848953,1,normal,fea087517c26fadd409bd4b9dc642555,normal
726,727,2614737,node-166,node,temperature,1074776943,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
727,728,2614640,gige7,gige,temperature,1074755051,1,normal,fea087517c26fadd409bd4b9dc642555,normal
728,729,2613815,gige5,gige,temperature,1074625028,1,normal,fea087517c26fadd409bd4b9dc642555,normal
729,730,2594414,node-239,node,temperature,1074274436,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
730,731,2594419,node-235,node,temperature,1074274436,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
731,732,19801,gige7,gige,temperature,1076047551,1,normal,fea087517c26fadd409bd4b9dc642555,normal
732,733,40754,node-172,node,temperature,1076538724,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
733,734,35006,node-238,node,temperature,1076506869,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
734,735,34905,gige7,gige,temperature,1076493252,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
735,736,31923,gige4,gige,temperature,1076386562,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
736,737,31128,gige7,gige,temperature,1076272557,1,normal,fea087517c26fadd409bd4b9dc642555,normal
737,738,46581,node-117,node,temperature,1076546891,1,ambient=32,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
738,739,48065,node-41,node,temperature,1076619404,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
739,740,48312,gige7,gige,temperature,1076650230,1,normal,fea087517c26fadd409bd4b9dc642555,normal
740,741,80683,node-198,node,temperature,1077307801,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
741,742,80531,node-174,node,temperature,1077300930,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
742,743,77270,node-166,node,temperature,1077215565,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
743,744,76723,node-55,node,temperature,1077205904,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
744,745,74418,gige7,gige,temperature,1077159058,1,normal,fea087517c26fadd409bd4b9dc642555,normal
745,746,69858,gige7,gige,temperature,1077042957,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
746,747,69672,gige7,gige,temperature,1077015055,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
747,748,69378,gige7,gige,temperature,1076961352,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
748,749,61851,node-60,node,temperature,1076866153,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
749,750,86744,gige7,gige,temperature,1077371471,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
750,751,87515,gige7,gige,temperature,1077440772,1,normal,fea087517c26fadd409bd4b9dc642555,normal
751,752,94825,node-45,node,temperature,1077647048,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
752,753,90542,node-157,node,temperature,1077630300,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
753,754,88946,gige7,gige,temperature,1077576377,1,normal,fea087517c26fadd409bd4b9dc642555,normal
