,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
493,494,2015-10-18,"18:03:49,235",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
494,495,2015-10-18,"18:03:49,235",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
495,496,2015-10-18,"18:03:49,360",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.2754006,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
496,497,2015-10-18,"18:03:49,735",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
497,498,2015-10-18,"18:03:49,845",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5091932,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
498,499,2015-10-18,"18:03:50,267",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
499,500,2015-10-18,"18:03:50,267",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
500,501,2015-10-18,"18:03:51,298",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
501,502,2015-10-18,"18:03:51,298",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
502,503,2015-10-18,"18:03:52,298",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
503,504,2015-10-18,"18:03:52,298",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
504,505,2015-10-18,"18:03:52,611",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
505,506,2015-10-18,"18:03:52,861",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
506,507,2015-10-18,"18:03:52,876",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5343203,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
507,508,2015-10-18,"18:03:53,111",INFO,IPC Server handler 23 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
508,509,2015-10-18,"18:03:53,329",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
509,510,2015-10-18,"18:03:53,329",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
510,511,2015-10-18,"18:03:54,361",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
511,512,2015-10-18,"18:03:54,361",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
512,513,2015-10-18,"18:03:55,408",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 2,0f71bb1fe0d1a63562c17bd4f4f4efcf,Got allocated containers <*>
513,514,2015-10-18,"18:03:55,408",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000006 to attempt_1445144423722_0020_m_000004_0,5e5f5ff952aefe9ddc4d18392b676790,Assigned container <*> to <*>
514,515,2015-10-18,"18:03:55,408",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000007 to attempt_1445144423722_0020_m_000005_0,5e5f5ff952aefe9ddc4d18392b676790,Assigned container <*> to <*>
515,516,2015-10-18,"18:03:55,408",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
516,517,2015-10-18,"18:03:55,408",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
517,518,2015-10-18,"18:03:55,408",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:4 ScheduledReds:0 AssignedMaps:6 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:6 ContRel:0 HostLocal:3 RackLocal:3,b1bdc9c9bbb92b3a3b5192000a91b6c5,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
518,519,2015-10-18,"18:03:55,408",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,e999b9051410b489824fe78397fa0d57,Resolved <*> to <*>
519,520,2015-10-18,"18:03:55,408",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,e03f95cbb1d883cabbe34ae8732f6c92,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
520,521,2015-10-18,"18:03:55,423",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,e999b9051410b489824fe78397fa0d57,Resolved <*> to <*>
521,522,2015-10-18,"18:03:55,423",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,e03f95cbb1d883cabbe34ae8732f6c92,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
522,523,2015-10-18,"18:03:55,517",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000006 taskAttempt attempt_1445144423722_0020_m_000004_0,9f1747b1566f65d088cab60326f8d670,Processing the event EventType: <*> for container <*> taskAttempt <*>
523,524,2015-10-18,"18:03:55,517",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000004_0,df347da104f35d7cb28f1946d061b60e,Launching <*>
524,525,2015-10-18,"18:03:55,517",INFO,ContainerLauncher #4,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,628c3e4612fcd1cfa9601188aad4945f,Opening proxy : <*>:<*>
525,526,2015-10-18,"18:03:55,595",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000007 taskAttempt attempt_1445144423722_0020_m_000005_0,9f1747b1566f65d088cab60326f8d670,Processing the event EventType: <*> for container <*> taskAttempt <*>
526,527,2015-10-18,"18:03:55,595",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000005_0,df347da104f35d7cb28f1946d061b60e,Launching <*>
527,528,2015-10-18,"18:03:55,595",INFO,ContainerLauncher #5,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,628c3e4612fcd1cfa9601188aad4945f,Opening proxy : <*>:<*>
528,529,2015-10-18,"18:03:55,923",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000004_0 : 13562,f4ac93f2fe307cb01fc2e240b1369080,Shuffle port returned by ContainerManager for <*> : <*>
529,530,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000004_0] using containerId: [container_1445144423722_0020_01_000006 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],776b2363edee90b1e4c948e5d9c0543d,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>]
530,531,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,2a94fbafdd02ca65a47890b4895f7367,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
531,532,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000004,e215e53252287da9c95db28f47c9c78b,ATTEMPT_START <*>
532,533,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000004 Task Transitioned from SCHEDULED to RUNNING,a66db97c502d77259642456369c04b5e,<*> Task Transitioned from SCHEDULED to RUNNING
533,534,2015-10-18,"18:03:55,939",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000005_0 : 13562,f4ac93f2fe307cb01fc2e240b1369080,Shuffle port returned by ContainerManager for <*> : <*>
534,535,2015-10-18,"18:03:55,939",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5343203,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
535,536,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000005_0] using containerId: [container_1445144423722_0020_01_000007 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],776b2363edee90b1e4c948e5d9c0543d,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>]
536,537,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,2a94fbafdd02ca65a47890b4895f7367,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
537,538,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000005,e215e53252287da9c95db28f47c9c78b,ATTEMPT_START <*>
538,539,2015-10-18,"18:03:55,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000005 Task Transitioned from SCHEDULED to RUNNING,a66db97c502d77259642456369c04b5e,<*> Task Transitioned from SCHEDULED to RUNNING
539,540,2015-10-18,"18:03:56,064",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
540,541,2015-10-18,"18:03:56,361",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
541,542,2015-10-18,"18:03:56,455",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",80a17a24ce4da49b41cf40b0468ec98b,"getResources() for <*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores<*> knownNMs=<*>"
542,543,2015-10-18,"18:03:56,455",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,0f71bb1fe0d1a63562c17bd4f4f4efcf,Got allocated containers <*>
543,544,2015-10-18,"18:03:56,455",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000008 to attempt_1445144423722_0020_m_000006_0,5e5f5ff952aefe9ddc4d18392b676790,Assigned container <*> to <*>
544,545,2015-10-18,"18:03:56,455",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",f9a611d4919f3b3a033d5d4ea9961bbf,"Recalculating schedule, headroom=<memory:<*>, vCores<*>"
545,546,2015-10-18,"18:03:56,455",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,1fbfd66f28f479cded7c27fb6a2d2f3c,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
546,547,2015-10-18,"18:03:56,455",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:3 ScheduledReds:0 AssignedMaps:7 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:7 ContRel:0 HostLocal:4 RackLocal:3,b1bdc9c9bbb92b3a3b5192000a91b6c5,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
547,548,2015-10-18,"18:03:56,455",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,e999b9051410b489824fe78397fa0d57,Resolved <*> to <*>
548,549,2015-10-18,"18:03:56,455",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,e03f95cbb1d883cabbe34ae8732f6c92,<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
549,550,2015-10-18,"18:03:56,501",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525,3670935b991196c6c33ad097e396863e,Progress of TaskAttempt <*> is : <*>
550,551,2015-10-18,"18:03:56,548",INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000008 taskAttempt attempt_1445144423722_0020_m_000006_0,9f1747b1566f65d088cab60326f8d670,Processing the event EventType: <*> for container <*> taskAttempt <*>
551,552,2015-10-18,"18:03:56,548",INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000006_0,df347da104f35d7cb28f1946d061b60e,Launching <*>
552,553,2015-10-18,"18:03:56,548",INFO,ContainerLauncher #6,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,628c3e4612fcd1cfa9601188aad4945f,Opening proxy : <*>:<*>
553,554,2015-10-18,"18:03:56,798",INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000006_0 : 13562,f4ac93f2fe307cb01fc2e240b1369080,Shuffle port returned by ContainerManager for <*> : <*>
554,555,2015-10-18,"18:03:56,798",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000006_0] using containerId: [container_1445144423722_0020_01_000008 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],776b2363edee90b1e4c948e5d9c0543d,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>:<*>]
555,556,2015-10-18,"18:03:56,798",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,2a94fbafdd02ca65a47890b4895f7367,<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
556,557,2015-10-18,"18:03:56,798",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000006,e215e53252287da9c95db28f47c9c78b,ATTEMPT_START <*>
557,558,2015-10-18,"18:03:56,798",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000006 Task Transitioned from SCHEDULED to RUNNING,a66db97c502d77259642456369c04b5e,<*> Task Transitioned from SCHEDULED to RUNNING
558,559,2015-10-18,"18:03:57,502",INFO,Socket Reader #1 for port 62270,SecurityLogger.org.apache.hadoop.ipc.Server,Auth successful for job_1445144423722_0020 (auth:SIMPLE),71c7c3bf76adafe119e5462a325757d5,Auth successful for <*> (auth:SIMPLE)
559,560,2015-10-18,"18:03:57,533",INFO,Socket Reader #1 for port 62270,SecurityLogger.org.apache.hadoop.ipc.Server,Auth successful for job_1445144423722_0020 (auth:SIMPLE),71c7c3bf76adafe119e5462a325757d5,Auth successful for <*> (auth:SIMPLE)
